duration,event,EAD,PD_30d,PD_90d,PD_180d,PD_365d,EL_30d,EL_90d,EL_180d,EL_365d,PD_30d_after,PD_90d_after,PD_180d_after,PD_365d_after,EL_30d_after,EL_90d_after,EL_180d_after,EL_365d_after
1096.0,0,12987118.0,0.0,0.0,1.87846375674372e-05,0.0006076167485116191,0.0,0.0,121.97915233776995,3945.5952058483604,0.0,0.0,1.87846375674372e-05,0.0006076167485116191,0.0,0.0,121.97915233776995,3945.5952058483604
365.0,0,200000000.0,0.0,0.0,1.8254539846607187e-05,0.0005904748644852686,0.0,0.0,1825.4539846607188,59047.48644852686,0.0,0.0,1.8254539846607187e-05,0.0005904748644852686,0.0,0.0,1825.4539846607188,59047.48644852686
10957.0,0,439103960.0,0.0,0.0,1.735538553804261e-05,0.0005613980666391294,0.0,0.0,3810.4092585406206,123256.05709879281,0.0,0.0,1.735538553804261e-05,0.0005613980666391294,0.0,0.0,3810.4092585406206,123256.05709879281
1096.0,0,21660000.0,0.0,0.0,4.644908690798477e-05,0.001501812662345503,0.0,0.0,503.04361121347506,16264.631133201798,0.0,0.0,4.644908690798477e-05,0.001501812662345503,0.0,0.0,503.04361121347506,16264.631133201798
365.0,0,75000000.0,0.0,0.0,1.8417962776573482e-05,0.0005957595373068392,0.0,0.0,690.6736041215056,22340.98264900647,0.0,0.0,1.8417962776573482e-05,0.0005957595373068392,0.0,0.0,690.6736041215056,22340.98264900647
1827.0,0,150050000.0,0.0,0.0,1.5221606175952473e-05,0.0004923927569963071,0.0,0.0,1142.0010033508343,36941.766593647946,0.0,0.0,1.5221606175952473e-05,0.0004923927569963071,0.0,0.0,1142.0010033508343,36941.766593647946
365.0,0,550000000.0,0.0,0.0,1.8258227809986316e-05,0.0005905941239318091,0.0,0.0,5021.012647746237,162413.3840812475,0.0,0.0,1.8258227809986316e-05,0.0005905941239318091,0.0,0.0,5021.012647746237,162413.3840812475
1096.0,0,19300000.0,0.0,0.0,1.547047743866159e-05,0.0005004413614402292,0.0,0.0,149.29010728308435,4829.2591378982115,0.0,0.0,1.547047743866159e-05,0.0005004413614402292,0.0,0.0,149.29010728308435,4829.2591378982115
365.0,0,55000000.0,0.0,0.0,1.8258355494182865e-05,0.0005905982529188503,0.0,0.0,502.1047760900288,16241.451955268381,0.0,0.0,1.8258355494182865e-05,0.0005905982529188503,0.0,0.0,502.1047760900288,16241.451955268381
365.0,0,40000000.0,0.0,0.0,1.905887099229453e-05,0.0006164845819348619,0.0,0.0,381.1774198458906,12329.691638697237,0.0,0.0,1.905887099229453e-05,0.0006164845819348619,0.0,0.0,381.1774198458906,12329.691638697237
1096.0,0,21440097.0,0.0,0.0,1.8066150806239634e-05,0.0005843828189368017,0.0,0.0,193.67001285120298,6264.612161569232,0.0,0.0,1.8066150806239634e-05,0.0005843828189368017,0.0,0.0,193.67001285120298,6264.612161569232
366.0,0,150000000.0,0.0,0.0,1.8819374753897833e-05,0.0006087400424360512,0.0,0.0,1411.4531065423375,45655.50318270384,0.0,0.0,1.8819374753897833e-05,0.0006087400424360512,0.0,0.0,1411.4531065423375,45655.50318270384
365.0,0,120000000.0,0.0,0.0,1.894768544530301e-05,0.0006128892055140556,0.0,0.0,1136.8611267181805,36773.352330843336,0.0,0.0,1.894768544530301e-05,0.0006128892055140556,0.0,0.0,1136.8611267181805,36773.352330843336
365.0,0,230000000.0,0.0,0.0,1.8463777489596822e-05,0.0005972410611919665,0.0,0.0,2123.3344113036346,68682.72203707615,0.0,0.0,1.8463777489596822e-05,0.0005972410611919665,0.0,0.0,2123.3344113036346,68682.72203707615
10958.0,0,133457280.0,0.0,0.0,1.7875581621584757e-05,0.0005782202361875877,0.0,0.0,1192.8132508173455,38583.84998127651,0.0,0.0,1.7875581621584757e-05,0.0005782202361875877,0.0,0.0,1192.8132508173455,38583.84998127651
1096.0,0,137197.0,0.0,0.0,1.8945968380368328e-05,0.0006128336811599411,0.0,0.0,1.2996650119406967,42.03947127705022,0.0,0.0,1.8945968380368328e-05,0.0006128336811599411,0.0,0.0,1.2996650119406967,42.03947127705022
